Date,Close,High,Low,Open,Volume
1/4/2010,38.70891571,38.88589887,38.32966298,38.67730951,6585900
1/5/2010,39.17668152,39.25253115,38.49403004,38.55723766,8886000
1/6/2010,38.78478622,39.48640187,38.70261439,39.18300097,9998000
1/7/2010,38.53826904,38.7974241,38.26014977,38.77845989,10792000
1/8/2010,38.41184998,38.44345378,38.09580711,38.40552777,8674700
1/11/2010,38.36759949,38.43712929,37.98834665,38.35495748,6461200
1/12/2010,38.90488052,38.98705235,38.24119092,38.25383292,9081800
1/13/2010,39.22091675,39.40422218,38.81638229,38.81638229,7380100
1/14/2010,39.69498825,39.77083787,39.03761843,39.20196209,7211600
1/15/2010,39.37262726,39.7645198,39.07554614,39.57489453,8361200
1/19/2010,39.39790726,39.44847286,39.17035599,39.33469723,5615800
1/20/2010,39.15771103,39.28412866,38.83534596,39.24620264,5606000
1/21/2010,38.51930618,39.2904516,38.39289096,39.19563777,7121500
1/22/2010,38.17166138,38.70893576,38.12109577,38.39921265,7229000
1/25/2010,38.07053375,38.3676149,37.97572231,38.3676149,4903800
1/26/2010,38.08315659,38.26013978,37.81135959,37.98834278,5001700
1/27/2010,38.10845566,38.17166328,37.67231489,37.956754,6145900
1/28/2010,37.76080322,38.24118732,37.60910158,38.11476969,9285900
1/29/2010,37.68494797,38.15269244,37.36890512,37.82400759,8127200
2/1/2010,38.36759949,38.39920329,37.62173823,37.88089325,7303200
2/2/2010,38.65203476,38.73420415,38.14004456,38.35495376,6296700
2/3/2010,38.74053955,38.81006938,38.2791172,38.50666607,4863000
2/4/2010,37.69759369,38.51298488,37.68495168,38.44977727,6920300
2/5/2010,37.61541748,37.79240311,37.26145105,37.61541748,7347800
2/8/2010,37.2677803,37.71024087,37.13504286,37.67231485,7047700
2/9/2010,37.95674515,38.22854219,37.47636108,37.47636108,7940200
2/10/2010,38.16532898,38.34863197,37.61541277,37.89985178,10917200
2/11/2010,38.67732239,38.99968744,38.24118413,38.47505516,14391100
2/12/2010,38.50665665,38.69628427,38.23486204,38.59515066,8566800
2/16/2010,38.75317764,38.84166926,38.24118732,38.576192,6930800
2/17/2010,39.25884247,39.31573028,38.71524839,38.86062781,6703500
2/18/2010,39.52430725,39.64440504,39.1703409,39.1703409,6942900
2/19/2010,39.60649872,39.77083998,39.17668015,39.39158944,6416500
2/22/2010,39.4484787,39.73923762,39.25253121,39.62546197,4709500
2/23/2010,39.05026245,39.49272302,38.99969684,39.32838176,5159400
2/24/2010,39.23987961,39.29044521,38.92383677,39.17666959,6888100
2/25/2010,39.37893677,39.40422077,38.56986788,38.87958851,8074100
2/26/2010,39.48638916,39.56223876,39.13242035,39.50535096,14785800
3/1/2010,40.09318924,40.18800304,39.48638765,39.60016325,9016500
3/2/2010,40.32706451,40.45348213,40.08687129,40.20696911,9527200
3/3/2010,40.72812653,40.91273169,40.61354267,40.62627448,8486300
3/4/2010,40.81088257,41.05914679,40.71539521,41.01458667,7830600
3/5/2010,40.97638321,41.04640693,40.68355652,40.9318231,8448600
3/8/2010,40.83633804,41.03367498,40.61353506,40.91272403,5086300
3/9/2010,40.97000504,41.15461254,40.61352183,40.66444905,7655400
3/10/2010,41.01457596,41.11642555,40.74721531,40.93182286,6450000
3/11/2010,41.35834885,41.37744535,40.67721263,40.86818254,7536900
3/12/2010,41.44106674,41.53655404,41.17370618,41.32648295,6896400
3/15/2010,42.10947418,42.17949788,41.63204251,41.81665001,10468000
3/16/2010,42.05855942,42.20497398,41.9057826,42.17314325,7474500
3/17/2010,42.37685776,42.38322488,42.02673907,42.10949704,6922300
3/18/2010,42.34502792,42.47871314,42.11586506,42.37685866,6961900
3/19/2010,42.37047577,42.63784125,42.17950598,42.37047577,10947400
3/22/2010,42.21133423,42.37047816,42.10948464,42.28772506,6763000
3/23/2010,42.56145096,42.65057117,42.16677228,42.26225961,6412800
3/24/2010,42.17951584,42.65058059,42.17314872,42.40868353,7661200
3/25/2010,42.36411667,42.6505738,42.23679861,42.24953284,6246600
3/26/2010,42.38956833,42.52961574,42.23042442,42.42139905,5313400
3/29/2010,42.36411667,42.56782071,42.20497274,42.40230966,6825600
3/30/2010,42.50415039,42.65056491,42.24315692,42.34500649,5733800
3/31/2010,42.1158638,42.46597763,42.05220232,42.44688113,8123900
4/1/2010,42.44687653,42.44687653,42.17314872,42.21770884,5074100
4/5/2010,42.00127411,42.44687523,41.90578677,42.44687523,6732600
4/6/2010,42.26225662,42.41503342,41.88031221,41.88031221,6734700
4/7/2010,42.00762939,42.34501374,41.85485259,42.26226065,8204200
4/8/2010,41.99491501,42.13496249,41.7721144,41.85486753,6646300
4/9/2010,42.24316406,42.28772417,41.92487621,41.96943632,4757700
4/12/2010,42.21770859,42.44050916,42.17951559,42.23680509,5074000
4/13/2010,42.26225662,42.33228033,42.02672189,42.11584694,5190800
4/14/2010,42.19860077,42.20496789,41.90577655,42.14130643,5202300
4/15/2010,42.18587875,42.33229333,41.88669219,41.99490892,5968500
4/16/2010,42.1031189,42.42777388,41.98853507,42.0203658,7374400
4/19/2010,42.09038925,42.26226256,41.82302375,42.06492564,6354600
4/20/2010,41.95034409,42.26863197,41.83576025,42.12221741,6780900
4/21/2010,42.00127411,42.21134044,41.76573931,41.89941965,6534300
4/22/2010,41.22465134,41.88032365,41.05914026,41.85486004,9689700
4/23/2010,41.19281387,41.28193408,40.8490624,41.28193408,9008900
4/26/2010,41.39013672,41.65750212,41.12914329,41.27555293,8096900
4/27/2010,40.88726044,41.5047348,40.78540599,41.3328615,8615300
4/28/2010,41.21826553,41.26282563,40.4862027,40.91907426,10229300
4/29/2010,41.50473022,41.69570486,41.26920034,41.34558631,7714000
4/30/2010,41.5174675,42.00126639,41.49200389,41.58749121,8274200
5/3/2010,41.81666565,42.01400259,41.30740307,41.55566724,5807900
5/4/2010,41.65115738,42.00127603,41.40926031,41.56840427,8383100
5/5/2010,41.50473022,41.98216196,41.39014641,41.44107363,7658800
5/6/2010,41.18645096,42.14131463,39.41040638,41.47928009,14046200
5/7/2010,41.10369873,41.40289013,40.52441486,41.033675,13221500
5/10/2010,42.27500153,42.3259239,41.79756967,41.8866899,10833800
5/11/2010,42.36411667,42.6505738,42.02672745,42.11585252,7240800
5/12/2010,42.61238861,43.03889326,42.52963064,42.80335845,13170400
5/13/2010,42.31955719,42.70150166,42.30682296,42.66330381,7800500
5/14/2010,42.05855942,42.39594379,41.86758475,42.2749977,9731800
5/17/2010,42.49142838,42.62510869,42.0585567,42.08402031,6943800
5/18/2010,42.35138702,42.84155311,42.26863392,42.5996512,7237500
5/19/2010,42.03946686,42.2559003,41.69571534,42.20497793,7867800
5/20/2010,40.65172195,41.52383236,40.65172195,41.52383236,11587400
5/21/2010,40.47348404,40.51167703,39.55681348,40.23794928,14586400
5/24/2010,40.30796051,40.74719916,39.84962537,40.16154844,6334000
5/25/2010,40.03422928,40.05332576,39.24487709,39.42311744,9156900
5/26/2010,38.97753143,40.14246618,38.85658292,40.14246618,15152900
5/27/2010,40.04062271,40.05971921,39.16214734,39.44860696,9428400
5/28/2010,40.03422928,40.39707709,39.9323773,40.05332576,7546700
6/1/2010,39.95149231,40.47985134,39.40403921,39.88783571,7180000
6/2/2010,40.70845413,40.70845413,39.66284005,40.15677913,10023900
6/3/2010,40.65071487,40.8303315,40.41336721,40.73410822,6448400
6/4/2010,39.41264343,40.0669552,39.31642262,40.0669552,10309800
6/7/2010,39.59868622,40.13111749,39.316435,39.36775229,7694100
6/8/2010,40.18884659,40.28506742,39.38699412,39.41265154,7538300
6/9/2010,40.08620071,40.4582589,39.98356372,40.32354831,7056300
6/10/2010,40.95220947,40.99069927,40.43260819,40.43260819,6567800
6/11/2010,40.77259445,40.77259445,40.37487387,40.73410465,5466100
6/14/2010,40.95862198,41.20238825,40.56732004,40.99069803,4941800
6/15/2010,41.20879745,41.24087351,40.95220615,40.97786602,6249100
6/16/2010,40.99709702,41.08690651,40.77257939,40.92011989,5960000
6/17/2010,41.36917114,41.41407469,40.89447585,41.02918648,5179300
6/18/2010,41.10616302,41.48463501,41.07408697,41.44614766,8947600
6/21/2010,41.06766891,41.56161272,40.88805721,41.40124224,5158800
6/22/2010,40.60580826,41.21521662,40.52883111,41.0740898,5978900
6/23/2010,40.24015045,40.55447759,39.97072929,40.55447759,6509700
6/24/2010,40.02846909,40.40694348,39.93224583,40.00922297,6185400
6/25/2010,38.98285675,40.08620644,38.98285675,40.08620644,22934200
6/28/2010,39.74622726,39.88093791,39.13040508,39.20738224,8532400
6/29/2010,39.27792358,39.62432428,39.05981971,39.42546408,9054500
6/30/2010,39.09831238,39.59866735,38.80964511,39.31000008,8760700
7/1/2010,39.46396637,39.55377344,38.69418761,39.21378882,10852500
7/2/2010,39.47037125,39.86809169,39.37415045,39.47678743,5987800
7/6/2010,39.54095078,39.70132128,39.09832907,39.60510044,6950100
7/7/2010,40.36844635,40.46466959,39.30358675,39.51527446,7296200
7/8/2010,41.05483627,41.05483627,40.355621,40.54806505,6660800
7/9/2010,40.73411179,41.12541624,40.60581488,41.0740965,5020500
7/12/2010,40.88806534,40.89447908,40.44544117,40.57373807,4205300
7/13/2010,40.68917847,41.22160937,40.63785876,41.21519319,7312300
7/14/2010,40.77259445,40.86240154,40.45185347,40.56090423,5687500
7/15/2010,40.51599121,40.86880572,40.40694048,40.78541484,8124100
7/16/2010,40.06053543,40.75333444,39.92582485,40.4454235,9510200
7/19/2010,39.80395508,40.10545238,39.77188147,40.02205904,5969400
7/20/2010,41.52313232,41.61293941,39.58585393,39.62434373,11243100
7/21/2010,41.02276611,41.6834941,40.84314953,41.55519479,8690200
7/22/2010,41.18955231,41.60651652,41.0548417,41.34992278,7032800
7/23/2010,41.34350586,41.53595238,41.08691702,41.08691702,5187700
7/26/2010,41.68350601,41.71557718,41.1767346,41.28578538,4029100
7/27/2010,42.13895416,42.20310138,41.51029965,41.88877657,6032200
7/28/2010,41.82461548,42.13894511,41.69632106,42.02347818,4321400
7/29/2010,41.62576675,42.0748022,41.5102998,41.9080204,5579600
7/30/2010,41.63858414,41.81178206,41.25369116,41.34349822,5337400
8/2/2010,41.86951828,41.99781759,41.61934075,41.99781759,6479700
8/3/2010,42.19026184,42.2864851,41.69632294,41.76688634,5577200
8/4/2010,42.44686508,42.56233204,41.93368239,42.15820012,6663800
8/5/2010,42.06837845,42.25440876,41.73480517,42.13252565,5143100
8/6/2010,42.27365875,42.31856229,41.77971494,41.77971494,5500700
8/9/2010,42.6072197,42.72268662,42.29289499,42.33779852,5492700
8/10/2010,42.67779541,42.87024196,42.33781074,42.3698868,7411000
8/11/2010,41.98498917,42.38270971,41.98498917,42.32497869,5544600
8/12/2010,41.81180573,41.92085651,41.55521189,41.6386077,4924700
8/13/2010,42.05554962,42.15177288,41.60651427,41.74122488,4516700
8/16/2010,41.97216034,42.01706388,41.56802851,41.88876946,3564500
8/17/2010,42.04912186,42.33778663,41.83743175,42.1325127,4357200
8/18/2010,42.02989197,42.23516598,41.85669401,42.11970394,3857900
8/19/2010,41.47821808,42.02988796,41.22162436,42.01706047,4549600
8/20/2010,41.56803513,41.87594374,41.24729413,41.24729413,5655000
8/23/2010,41.58085251,41.95291315,41.55519265,41.7861265,3263900
8/24/2010,41.5551796,41.85026056,41.18953526,41.37556552,5442800
8/25/2010,41.42048645,41.6001006,41.18313638,41.29219203,5322700
8/26/2010,41.138237,41.58086113,40.95862283,41.58086113,4604900
8/27/2010,41.13183212,41.35634987,40.65713431,41.18314697,5227700
8/30/2010,40.79824829,41.33067945,40.79824829,41.11257305,3697900
8/31/2010,41.17031097,41.27294554,40.52882904,40.72768932,6624800
9/1/2010,41.93942642,42.0428393,41.70028783,41.70028783,6382100
9/2/2010,41.99113464,42.21087963,41.7002896,41.99113464,4158600
9/3/2010,42.37892532,42.46940914,42.08162066,42.08162066,5862600
9/7/2010,42.32075882,42.66330539,42.07515567,42.07515567,5284700
9/8/2010,42.28843307,42.46293613,42.1785606,42.29489761,4318900
9/9/2010,42.72146225,42.79255736,42.28196742,42.5922011,5835800
9/10/2010,42.92182159,42.97998763,42.56634604,42.75377816,4234800
9/13/2010,42.8184166,42.99291967,42.55988932,42.94767777,4469200
9/14/2010,42.64389801,42.88949612,42.61158026,42.7666946,4145400
9/15/2010,42.9799881,43.00584131,42.50171593,42.54695782,4745000
9/16/2010,43.0510788,43.08339655,42.76669838,42.91535312,4174900
9/17/2010,42.73439026,43.23851565,42.72146119,43.14803186,7908400
9/20/2010,43.23204803,43.290219,42.68914532,42.824871,5057100
9/21/2010,42.95413208,43.24497704,42.61158562,43.24497704,7455500
9/22/2010,43.08340073,43.23851509,42.85718632,43.06400712,5225800
9/23/2010,42.52110672,42.77963396,42.43708746,42.77963396,5877800
9/24/2010,42.74085617,42.92182871,42.54696442,42.72146749,6366300
9/27/2010,42.89597702,43.14803976,42.69561579,42.70208033,5230300
9/28/2010,43.16094971,43.24497388,42.53402286,42.88303384,5305300
9/29/2010,43.14156723,43.30314613,42.80548528,43.00584154,5553200
9/30/2010,42.94120789,43.50349927,42.81840635,43.27082527,7002300
10/1/2010,43.30315781,43.30315781,42.83780965,43.1480434,5397000
10/4/2010,43.21912003,43.29667473,42.99290565,43.29667473,4890200
10/5/2010,43.79435349,43.83313085,43.24498612,43.32254085,7246100
10/6/2010,44.02055359,44.02055359,43.56167013,43.65861845,7204100
10/7/2010,42.72146225,43.10925064,42.12685305,43.04462007,20029500
10/8/2010,42.49524307,42.75377025,42.18500947,42.74084118,8810500
10/11/2010,42.34659958,42.50171889,42.20441428,42.48878981,5283100
10/12/2010,42.70854568,42.96060843,42.0105235,42.19795565,7807800
10/13/2010,42.91536713,43.17389441,42.78610102,42.85719614,5990500
10/14/2010,43.07047272,43.19973387,42.94767117,42.94767117,6162300
10/15/2010,43.09632874,43.30314955,42.9541385,43.23205443,6272100
10/18/2010,42.9799881,43.31607005,42.96706396,43.1868089,4820100
10/19/2010,42.27551651,42.7990307,41.97820692,42.69561781,8357700
10/20/2010,41.99113464,42.54050204,41.92650406,42.46294237,11569400
10/21/2010,42.12687302,42.31430523,41.89419888,42.0234601,8670700
10/22/2010,42.01699066,42.33368402,41.91357777,42.16564053,5043200
10/25/2010,42.04283524,42.22380283,41.93295783,42.1268545,6580800
10/26/2010,41.87479401,42.00405517,41.71967962,41.88125854,6900800
10/27/2010,41.53869629,41.69381556,41.22200307,41.68735103,7961700
10/28/2010,42.01699066,42.08808579,41.59041988,41.60334895,6436100
10/29/2010,42.20440674,42.20440674,41.92002632,42.05575199,5549400
11/1/2010,42.36597824,42.58572312,42.10098655,42.32719596,5916600
11/2/2010,42.52757263,42.72146437,42.43708883,42.50817902,4670800
11/3/2010,42.13977432,42.49524987,41.73906181,42.47586119,7577100
11/4/2010,42.2367363,42.54697005,41.68736886,42.48879906,9981300
11/5/2010,42.06222534,42.2367284,41.85540452,42.17856236,6940900
11/8/2010,42.08161545,42.21087662,41.8489414,42.01052033,5521500
11/9/2010,42.20440674,42.28196145,41.88124897,42.22379542,6301300
11/10/2010,42.17210007,42.26258387,41.76492295,42.03637436,7065800
11/11/2010,41.94591141,42.15273234,41.81664524,41.99761787,4743500
11/12/2010,41.77783966,41.9458831,41.60333662,41.77137512,4914000
11/15/2010,41.63565445,41.99113004,41.59687709,41.92003492,5533000
11/16/2010,41.39005661,42.01051907,41.25433091,41.54517099,8021500
11/17/2010,41.32542038,41.51931457,41.18323262,41.44175986,5016700
11/18/2010,41.86186218,42.00405241,41.1121386,41.36420131,6984000
11/19/2010,41.82307816,41.82307816,41.53869774,41.63564606,5511800
11/22/2010,41.81662369,41.91357203,41.47407716,41.85540598,4630100
11/23/2010,41.29310226,41.51931173,41.09920808,41.43529248,7198400
11/24/2010,41.57748032,41.62918674,41.29956443,41.49345614,5270200
11/26/2010,41.29955673,41.58393217,41.28016559,41.57747256,2386800
11/29/2010,41.37067413,41.45469341,40.9958098,41.20909272,5782100
11/30/2010,41.77137756,41.92003233,41.21554819,41.39651824,11252100
12/1/2010,42.73508453,42.79369077,42.05788617,42.18811949,9970600
12/2/2010,42.45509338,42.68950842,42.16858998,42.6504409,8829800
12/3/2010,42.43555069,42.73507984,42.34438986,42.37694943,5679100
12/6/2010,42.14905167,42.43555504,42.11649209,42.4290471,4502700
12/7/2010,42.11650848,42.37045735,42.07092805,42.31185606,5630100
12/8/2010,42.0839386,42.24672655,41.9797569,42.19463818,5431600
12/9/2010,42.14254761,42.18812804,41.85603921,42.18812804,6173400
12/10/2010,42.25975037,42.32486455,42.05788994,42.22067788,5426900
12/13/2010,42.66996765,42.79368806,42.19462972,42.36392558,9261700
12/14/2010,42.70903397,42.8913606,42.53973812,42.74159354,5751600
12/15/2010,42.48114395,42.63742397,42.38998309,42.56579687,4526400
12/16/2010,42.81322098,42.83926764,42.44857764,42.48113225,4830000
12/17/2010,42.95648193,42.97601569,42.62439315,42.8002069,7334800
12/20/2010,43.17786789,43.20391455,42.81322453,42.85880495,5549500
12/21/2010,42.58531189,43.3080905,42.40299025,43.21692968,7830800
12/22/2010,42.76764679,42.79369346,42.46160467,42.62439261,3977600
12/23/2010,42.77415848,42.92392059,42.65695097,42.74811181,3297400
12/27/2010,42.59835815,42.78719281,42.59185021,42.74161237,2358500
12/28/2010,42.50717926,42.66996717,42.44206509,42.45508594,3071200
12/29/2010,42.53974533,42.82624872,42.53974533,42.61137242,3248600
12/30/2010,42.40301132,42.72858726,42.38347259,42.5267268,3507400
12/31/2010,42.53974533,42.68299951,42.34439782,42.35742363,2977400
1/3/2011,42.81322098,43.03461015,42.71554724,42.91740763,6787300
1/4/2011,42.59183884,43.09973641,42.40300423,43.04113017,7897100
1/5/2011,43.3601799,43.54901445,42.68949459,42.78716832,10381900
1/6/2011,43.52297211,43.59459918,43.22344296,43.43832418,7648900
1/7/2011,43.22994614,43.50994147,43.13878533,43.50994147,4899100
1/10/2011,43.00858307,43.18439189,42.8718368,43.06067144,5220500
1/11/2011,43.1908989,43.46438145,42.98253052,43.19740684,4686400
1/12/2011,43.4513588,43.67274801,43.33415128,43.43833298,5265100
1/13/2011,43.56855011,43.92668046,43.39924933,43.43180392,7943000
1/14/2011,43.48390198,43.73134276,43.34716074,43.72482985,5986100
1/18/2011,43.34717178,43.72484099,43.23647718,43.27554469,6066000
1/19/2011,42.91089249,43.42530286,42.77415124,43.41227705,7872400
1/20/2011,42.91089249,43.19088788,42.85228626,42.93693915,7131000
1/21/2011,42.89136505,43.18438133,42.76113173,43.0997334,5564400
1/24/2011,43.09321594,43.09321594,42.7155468,42.8392672,4713700
1/25/2011,42.82625198,43.13880704,42.81323113,42.98253199,4986100
1/26/2011,42.88485718,43.0020647,42.66346299,42.90439094,6797600
1/27/2011,42.6894989,42.94344764,42.61787183,42.80019845,6819700
1/28/2011,41.93417358,42.87182872,41.75185189,42.61787994,10455700
1/31/2011,41.87556076,42.11648866,41.7323066,41.90160742,8666100
2/1/2011,42.35741425,42.41601551,41.86905054,42.01881263,7138100
2/2/2011,42.09696198,42.23370325,41.69975901,41.9602207,8221000
2/3/2011,41.79091644,42.11649229,41.68022185,42.0057977,6693300
2/4/2011,41.56953049,41.85603638,41.45232297,41.77138844,8423900
2/7/2011,41.46534729,41.66069234,41.19186224,41.64115858,8157900
2/8/2011,41.78440094,41.84951511,41.35464094,41.42626802,6064800
2/9/2011,41.94718933,42.16858348,41.65417307,41.92114267,6132000
2/10/2011,41.25697327,41.79743039,40.98348825,41.33511078,15759300
2/11/2011,41.58905792,41.68672919,40.73605079,40.77511831,9016500
2/14/2011,41.24393463,41.88857569,41.13323759,41.64764785,9108700
2/15/2011,41.90161896,41.96673315,41.06163499,41.21139961,9487900
2/16/2011,41.6476593,41.98626094,41.5695218,41.73230723,8043300
2/17/2011,42.12952042,42.13603333,41.16581851,41.20488603,10851000
2/18/2011,41.28952789,42.00579623,41.15278664,42.00579623,14023700
2/22/2011,41.12023163,41.36766749,40.74256244,40.8011662,9637500
2/23/2011,40.97697067,41.52393812,40.95743692,41.1527819,9527000
2/24/2011,41.04209518,41.15279228,40.83372682,40.92488767,9120900
2/25/2011,41.41324997,41.60208457,40.95093283,41.01604949,6523300
2/28/2011,41.29602814,41.64765055,41.26347106,41.53044308,8022500
3/1/2011,41.15928268,41.64113585,41.14625936,41.47183508,8086400
3/2/2011,41.29708481,41.32989352,41.03463264,41.30364755,7061400
3/3/2011,41.82855225,41.9794628,41.33645163,41.46111622,8445800
3/4/2011,41.59891891,41.90730036,41.3561474,41.84824817,7662000
3/7/2011,41.64483261,41.723568,41.4676761,41.61858665,7018900
3/8/2011,41.85481262,41.9269878,41.53986842,41.53986842,7520000
3/9/2011,42.41908264,42.53718701,41.70389617,41.79575457,7746100
3/10/2011,42.27473068,42.55686862,42.07133066,42.215676,8663100
3/11/2011,42.41908264,42.57655347,42.20911987,42.39283667,6875600
3/14/2011,42.08444977,42.2747293,41.72357644,42.16318768,5896600
3/15/2011,41.34300613,41.75637129,41.13960618,41.62514398,8730100
3/16/2011,40.88372421,41.28396398,40.71312791,41.26428076,8406300
3/17/2011,41.3889389,41.50704074,41.04774888,41.27739481,6753400
3/18/2011,41.49393082,41.73669979,41.27084507,41.65796438,8427000
3/21/2011,42.05819702,42.18942685,41.66451754,41.89416349,6524500
3/22/2011,41.95322037,42.02539803,41.88104771,42.0057098,5038200
3/23/2011,42.12381744,42.22880133,41.82855903,41.95978638,3908000
3/24/2011,42.12381744,42.30753924,42.10413422,42.22880133,4146500
3/25/2011,41.97946548,42.30097234,41.95978226,42.11725557,5048600
3/28/2011,42.21567154,42.4912517,41.97946533,42.0057088,4971000
3/29/2011,42.09755707,42.39281535,42.01225645,42.26159056,5163800
3/30/2011,42.68152618,42.86524294,42.27472123,42.38626283,5794900
3/31/2011,42.26160049,42.79963027,42.22222904,42.70776688,7403500
4/1/2011,42.79307175,42.92429658,42.30097111,42.56342579,6350000
4/4/2011,42.70778275,42.72747098,42.55687465,42.60280385,4210300
4/5/2011,43.02928925,43.10146442,42.5962382,42.6421674,5762300
4/6/2011,43.14082336,43.22611901,42.98335256,42.98335256,3815300
4/7/2011,43.25235748,43.33109537,43.00959108,43.03583203,6105100
4/8/2011,43.12771225,43.30486632,42.878378,43.14739548,4076700
4/11/2011,43.33110046,43.53450045,43.08832902,43.11457499,4385100
4/12/2011,43.67885971,43.77071811,43.01616267,43.16051302,7492900
4/13/2011,43.6001091,43.84944326,43.51481347,43.68540974,4203200
4/14/2011,43.76415634,43.87570298,43.38360225,43.52794759,4207700
4/15/2011,44.03316498,44.0528482,43.59355628,43.75758983,5398300
4/18/2011,44.05940247,44.1775068,43.59354789,43.78382737,5668400
4/19/2011,43.83632278,44.12502342,43.63292279,44.12502342,4973900
4/20/2011,44.17752075,44.28249963,43.94787476,44.13159155,4292200
4/21/2011,44.23000336,44.30873625,43.99379467,44.30873625,3876100
4/25/2011,43.98068619,44.13815704,43.85601906,44.05942411,4197500
4/26/2011,44.42684937,44.51870776,43.86257351,43.88881948,6600000
4/27/2011,44.57120895,44.78117176,44.39405487,44.43998408,5939200
4/28/2011,45.74567413,45.87689896,44.53182695,44.57119339,12755900
4/29/2011,45.2010994,45.89004253,45.04362854,45.68007972,8034200
5/2/2011,45.4766655,45.58821213,45.2929487,45.4307363,6235200
5/3/2011,45.6603775,45.6603775,45.19452281,45.19452281,6107500
5/4/2011,45.81784821,45.88346062,45.47009791,45.6275687,8129500
5/5/2011,45.16172791,45.72600384,44.9189564,45.53572428,7642700
5/6/2011,45.45040512,45.89657649,45.39135546,45.69973927,6792600
5/9/2011,45.81129074,45.91627462,45.58820751,45.69318638,5763100
5/10/2011,45.94906998,46.00812465,45.80471967,45.80471967,6118300
5/11/2011,46.06063461,46.44119378,45.79818485,45.83098857,6167300
5/12/2011,46.55929184,46.61834653,45.9031575,46.14592901,6333900
5/13/2011,46.29683304,46.76268777,46.07374979,46.38869144,7501700
5/16/2011,46.40181732,46.6445838,46.12624212,46.1984173,5928900
5/17/2011,46.65769577,46.8873417,46.13934924,46.21808713,6453900
5/18/2011,46.76268005,46.80205151,46.42149249,46.57240555,5556400
5/19/2011,47.09731674,47.16949191,46.69707444,46.80861606,5163600
5/20/2011,46.78237915,47.13668728,46.7298872,47.02514565,5916600
5/23/2011,46.61178207,46.80861936,46.44118575,46.53304415,5546300
5/24/2011,46.57240295,46.72987374,46.36244023,46.6445731,5267600
5/25/2011,46.22465515,46.50023534,46.08686756,46.33620178,5954400
5/26/2011,46.20499802,46.3165397,45.83100149,46.15250605,5896200
5/27/2011,46.19185257,46.60521535,46.11311466,46.32964016,4358200
5/31/2011,46.66426086,46.66426086,46.32963106,46.40180621,6547100
6/1/2011,46.45606613,46.83940093,46.44945552,46.64773353,7748200
6/2/2011,45.94055939,46.52216728,45.81498295,46.43624948,6139800
6/3/2011,45.58366776,45.83481562,45.41182709,45.58366776,5721400
6/6/2011,45.53079605,45.90090978,45.45809442,45.62332448,4933900
6/7/2011,45.55723572,45.80177804,45.49775027,45.73568198,7363600
6/8/2011,45.49773788,45.60348752,45.21354708,45.4184307,5477100
6/9/2011,45.94055939,46.23136081,45.43825868,45.58366191,6047000
6/10/2011,45.39860535,45.88107422,45.32590373,45.80176703,6987200
6/13/2011,45.64314651,45.81498718,45.35234506,45.43165226,4796400
6/14/2011,45.98021698,46.11900961,45.76872272,45.91412597,4832000
6/15/2011,45.25981522,45.98021578,45.10119075,45.70924113,7750700
6/16/2011,45.53079605,45.74229033,45.29286436,45.29947497,6250500
6/17/2011,45.4184494,45.92735588,45.31269972,45.80178443,7575900
6/20/2011,45.590271,45.77532782,45.35894493,45.35894493,5061200
6/21/2011,45.55723572,45.82821041,45.4713179,45.78855681,5653900
6/22/2011,45.45808792,45.7026302,45.43826112,45.55722695,5429900
6/23/2011,44.92935181,45.29946546,44.58567052,45.1210142,8321100
6/24/2011,45.23997879,45.37877645,44.90951874,44.92935058,14860400
6/27/2011,45.63652802,45.82158481,45.29284679,45.29284679,7453200
6/28/2011,46.01325607,46.11900066,45.72244964,45.84802606,5162800
6/29/2011,46.23796463,46.43624266,46.09917203,46.11238821,5512200
6/30/2011,46.54859924,46.58825283,46.21152861,46.35032121,5280400
7/1/2011,46.38998413,46.50233934,46.00664926,46.31728252,6466900
7/5/2011,46.11240005,46.56182599,46.03970347,46.17849611,7317900
7/6/2011,46.37676239,46.4031998,46.09917716,46.13222518,5989600
7/7/2011,46.60810089,46.76011479,46.42965462,46.58827409,5695000
7/8/2011,46.21814346,46.52216611,45.9075102,46.27101828,6016400
7/11/2011,45.80177689,45.92074274,45.55062396,45.82820926,5248800
7/12/2011,45.61011124,45.96039819,45.51097218,45.73568266,5376300
7/13/2011,45.53079605,45.91413101,45.35895537,45.85464556,4955500
7/14/2011,45.33912659,45.65637051,45.23338197,45.43165502,4460000
7/15/2011,45.29286575,45.29286575,44.94257881,45.29286575,6760200
7/18/2011,44.9425621,45.34572373,44.53278987,45.34572373,6165000
7/19/2011,45.29946899,45.42504544,44.77734146,45.00205189,6550200
7/20/2011,45.26641464,45.5175675,45.12762203,45.51095689,5707000
7/21/2011,43.73309326,44.48654197,42.8210251,44.48654197,26300600
7/22/2011,43.46211243,43.7859619,43.11843111,43.73969769,10477200
7/25/2011,42.54343796,43.21096377,42.4773419,43.09199793,14148600
7/26/2011,42.34515381,42.72848871,42.30550021,42.72848871,12524600
7/27/2011,42.20636749,42.58970245,42.16010328,42.35837633,12889200
7/28/2011,42.22618866,42.56325935,42.21958057,42.39802931,6831700
7/29/2011,42.32531738,42.43767257,42.00146547,42.17330609,8711600
8/1/2011,42.20636749,42.58309183,41.93539029,42.44429919,7997200
8/2/2011,41.75693893,42.14027134,41.75693893,42.04113483,8047800
